City,Date,AvgTemperature_C,AvgWindSpeed_m_s,AvgPrecipitation_mm,CO_ppm,NO2_ppb,O3_ppb,AQI,TrafficIndex
Philadelphia,2024-05-01,20.25,8.31,0.0,23.0,20.0,12,58.0,66
Philadelphia,2024-05-02,21.39,11.14,0.0,6.0,19.0,11,74.0,66
Philadelphia,2024-05-03,15.28,14.88,0.0,23.0,1.0,11,34.0,66
Philadelphia,2024-05-04,11.22,11.23,0.13,22.0,5.0,7,26.0,66
Philadelphia,2024-05-05,12.07,11.1,0.33,0.0,4.0,7,20.0,69
Philadelphia,2024-05-06,18.2,4.61,0.02,7.0,23.0,10,20.0,69
Philadelphia,2024-05-07,19.98,7.74,0.0,7.0,6.0,11,74.0,69
Philadelphia,2024-05-08,23.44,14.72,0.0,18.0,14.0,12,48.0,69
Philadelphia,2024-05-09,18.05,8.86,0.08,7.0,20.0,15,41.0,69
Philadelphia,2024-05-10,11.03,16.79,0.49,7.0,5.0,13,25.0,69
Philadelphia,2024-05-11,12.49,9.78,0.0,19.0,17.0,8,34.0,69
Philadelphia,2024-05-12,11.33,9.19,0.35,19.0,22.0,11,24.0,66
Philadelphia,2024-05-13,14.11,10.25,0.0,5.0,19.0,12,39.0,66
Philadelphia,2024-05-14,16.93,10.49,0.16,5.0,18.0,10,34.0,66
Philadelphia,2024-05-15,16.73,15.95,0.38,5.0,15.0,10,40.0,66
Philadelphia,2024-05-16,17.88,19.64,0.0,9.0,23.0,20,35.0,66
Philadelphia,2024-05-17,17.26,9.37,0.0,21.0,23.0,10,36.0,66
Philadelphia,2024-05-18,16.33,5.3,0.42,1.0,1.0,11,24.0,66
Philadelphia,2024-05-19,18.33,8.11,0.0,18.0,5.0,11,40.0,70
Philadelphia,2024-05-20,18.22,5.48,0.0,14.0,20.0,12,48.0,70
Philadelphia,2024-05-21,20.47,9.2,0.0,0.0,23.0,12,50.0,70
Philadelphia,2024-05-22,22.47,11.23,0.0,8.0,1.0,10,47.0,70
Philadelphia,2024-05-23,22.72,8.46,0.5,22.0,1.0,10,49.0,70
Philadelphia,2024-05-24,22.95,7.83,0.0,6.0,6.0,10,100.0,70
Philadelphia,2024-05-25,22.97,7.21,0.0,0.0,23.0,12,115.0,70
Philadelphia,2024-05-26,23.92,7.13,0.02,18.0,5.0,8,64.0,62
Philadelphia,2024-05-27,21.39,14.82,0.62,7.0,6.0,7,34.0,62
Philadelphia,2024-05-28,22.53,15.53,0.0,7.0,22.0,10,49.0,62
Philadelphia,2024-05-29,19.2,7.66,0.15,7.0,9.0,12,44.0,62
Philadelphia,2024-05-30,17.78,13.6,0.0,15.0,20.0,10,43.0,62
Philadelphia,2024-05-31,17.99,12.83,0.0,7.0,21.0,12,47.0,62
Philadelphia,2024-06-01,20.47,8.56,0.0,10.0,23.0,10,51.0,62
Philadelphia,2024-06-02,21.47,10.71,0.0,20.0,3.0,12,77.0,62
Philadelphia,2024-06-03,23.73,6.45,0.02,1.0,23.0,12,67.0,62
Philadelphia,2024-06-04,24.11,9.32,0.0,22.0,4.0,7,71.0,62
Philadelphia,2024-06-05,22.44,10.6,0.61,0.0,6.0,10,43.0,62
Philadelphia,2024-06-06,24.43,17.59,1.18,0.0,7.0,12,44.0,62
Philadelphia,2024-06-07,23.94,14.12,0.0,6.0,20.0,9,51.0,62
Philadelphia,2024-06-08,22.18,13.65,0.0,9.0,3.0,10,39.0,62
Philadelphia,2024-06-09,22.07,14.89,0.0,18.0,6.0,10,43.0,64
Philadelphia,2024-06-10,21.21,13.71,0.0,16.0,13.0,8,36.0,64
Philadelphia,2024-06-11,19.64,6.38,0.0,18.0,11.0,10,30.0,64
Philadelphia,2024-06-12,21.38,8.27,0.0,0.0,5.0,12,54.0,64
Philadelphia,2024-06-13,23.6,10.95,0.0,8.0,20.0,10,64.0,64
Philadelphia,2024-06-14,24.9,10.78,0.27,6.0,3.0,10,101.0,64
Philadelphia,2024-06-15,23.49,12.13,0.02,0.0,5.0,11,37.0,64
Philadelphia,2024-06-16,22.96,8.95,0.0,18.0,20.0,12,51.0,68
Philadelphia,2024-06-17,24.89,13.71,0.0,7.0,18.0,10,49.0,68
Philadelphia,2024-06-18,26.68,12.25,0.0,6.0,3.0,10,51.0,68
Philadelphia,2024-06-19,26.36,10.33,0.0,18.0,23.0,11,58.0,68
Philadelphia,2024-06-20,26.9,10.3,0.0,18.0,7.0,12,80.0,68
Philadelphia,2024-06-21,28.33,10.94,0.0,7.0,1.0,11,105.0,68
Philadelphia,2024-06-22,29.97,10.76,0.01,18.0,19.0,10,58.0,68
Philadelphia,2024-06-23,30.03,19.07,0.0,10.0,4.0,9,47.0,61
Philadelphia,2024-06-24,26.42,21.67,0.0,22.0,23.0,9,44.0,61
Philadelphia,2024-06-25,26.92,14.92,0.0,9.0,4.0,13,77.0,61
Philadelphia,2024-06-26,29.34,14.4,0.0,7.0,23.0,11,119.0,61
Philadelphia,2024-06-27,26.05,13.72,0.39,17.0,19.0,10,51.0,61
Philadelphia,2024-06-28,22.92,12.66,0.0,6.0,23.0,10,41.0,61
Philadelphia,2024-06-29,25.22,16.33,0.07,17.0,20.0,8,38.0,61
Philadelphia,2024-06-30,26.47,15.54,0.9,20.0,3.0,12,30.0,68
Philadelphia,2024-07-01,22.4,17.47,0.0,9.0,2.0,11,26.0,68
Philadelphia,2024-07-02,23.33,8.7,0.0,22.0,17.0,10,48.0,68
Philadelphia,2024-07-03,23.5,10.76,0.0,0.0,6.0,10,42.0,68
Philadelphia,2024-07-04,26.03,9.86,0.25,5.0,8.0,11,51.0,68
Philadelphia,2024-07-05,29.52,11.49,0.0,11.0,19.0,11,45.0,68
Philadelphia,2024-07-06,30.8,11.05,0.0,8.0,23.0,12,45.0,68
Philadelphia,2024-07-07,30.32,8.25,0.0,1.0,23.0,10,58.0,69
Philadelphia,2024-07-08,29.88,7.09,0.01,11.0,20.0,9,84.0,69
Philadelphia,2024-07-09,29.79,10.35,0.0,6.0,22.0,10,44.0,69
Philadelphia,2024-07-10,29.38,18.39,0.12,0.0,3.0,9,25.0,69
Philadelphia,2024-07-11,28.15,13.52,0.09,0.0,2.0,10,44.0,69
Philadelphia,2024-07-12,24.97,6.54,0.52,0.0,5.0,7,23.0,69
Philadelphia,2024-07-13,26.81,7.5,0.1,13.0,21.0,10,39.0,69
Philadelphia,2024-07-14,27.25,7.12,0.26,0.0,8.0,9,47.0,62
Philadelphia,2024-07-15,29.56,10.17,0.0,5.0,8.0,11,64.0,62
Philadelphia,2024-07-16,29.15,11.28,0.09,12.0,21.0,9,64.0,62
Philadelphia,2024-07-17,27.59,8.75,0.25,18.0,23.0,10,84.0,62
Philadelphia,2024-07-18,25.86,7.3,0.0,0.0,1.0,12,44.0,62
Philadelphia,2024-07-19,24.76,9.95,0.0,7.0,1.0,12,46.0,62
Philadelphia,2024-07-20,24.19,7.94,0.0,20.0,9.0,9,44.0,62
Philadelphia,2024-07-21,25.73,6.02,0.02,1.0,6.0,10,54.0,65
Philadelphia,2024-07-22,24.74,7.38,0.06,14.0,20.0,9,38.0,65
Philadelphia,2024-07-23,26.49,9.01,0.1,0.0,7.0,14,43.0,65
Philadelphia,2024-07-24,25.55,7.14,0.09,0.0,5.0,12,32.0,65
Philadelphia,2024-07-25,25.22,8.59,0.01,13.0,3.0,10,47.0,65
Philadelphia,2024-07-26,24.18,10.65,0.0,0.0,23.0,12,33.0,65
Philadelphia,2024-07-27,24.73,8.17,0.0,19.0,21.0,10,61.0,65
Philadelphia,2024-07-28,25.39,5.87,0.0,0.0,5.0,12,49.0,61
Philadelphia,2024-07-29,25.41,9.5,0.01,0.0,23.0,11,49.0,61
Philadelphia,2024-07-30,26.07,15.88,0.08,0.0,6.0,12,36.0,61
Philadelphia,2024-07-31,27.4,13.25,0.08,17.0,21.0,10,49.0,61
Philadelphia,2024-08-01,29.45,7.66,0.0,0.0,20.0,11,87.0,61
Philadelphia,2024-08-02,28.22,9.22,0.39,0.0,1.0,9,40.0,61
Philadelphia,2024-08-03,26.33,10.09,0.9,21.0,22.0,9,40.0,61
Philadelphia,2024-08-04,24.21,9.57,1.03,0.0,23.0,11,35.0,63
Philadelphia,2024-08-05,27.05,8.35,0.0,18.0,1.0,10,54.0,63
Philadelphia,2024-08-06,27.1,10.55,0.89,0.0,1.0,9,46.0,63
Philadelphia,2024-08-07,23.38,10.74,1.61,0.0,7.0,21,28.0,63
Philadelphia,2024-08-08,22.43,15.68,1.25,19.0,23.0,7,18.0,63
Philadelphia,2024-08-09,25.25,21.57,0.65,22.0,21.0,9,21.0,63
Philadelphia,2024-08-10,25.43,11.15,0.05,3.0,3.0,10,45.0,63
Philadelphia,2024-08-12,21.76,9.14,0.0,16.0,3.0,13,37.0,70
Philadelphia,2024-08-13,21.71,8.88,0.0,0.0,21.0,11,34.0,70
Philadelphia,2024-08-14,23.18,9.51,0.0,0.0,21.0,11,34.0,70
Philadelphia,2024-08-15,24.09,6.99,0.0,11.0,22.0,11,35.0,70
Philadelphia,2024-08-16,24.66,6.67,0.0,21.0,1.0,11,74.0,70
Philadelphia,2024-08-17,23.43,10.22,0.83,11.0,2.0,12,31.0,70
Philadelphia,2024-08-18,23.31,8.8,0.63,23.0,2.0,10,37.0,68
Philadelphia,2024-08-19,23.48,10.38,0.05,1.0,23.0,9,36.0,68
Philadelphia,2024-08-20,18.93,16.86,0.0,18.0,22.0,10,31.0,68
Philadelphia,2024-08-21,17.69,13.32,0.0,8.0,22.0,11,30.0,68
Philadelphia,2024-08-22,18.68,8.48,0.0,11.0,1.0,10,37.0,68
Philadelphia,2024-08-23,20.22,6.14,0.0,22.0,18.0,12,45.0,68
Philadelphia,2024-08-24,21.46,6.78,0.0,0.0,20.0,11,64.0,68
Philadelphia,2024-08-25,22.94,8.76,0.0,1.0,20.0,12,80.0,62
Philadelphia,2024-08-26,23.64,6.58,0.07,22.0,22.0,10,105.0,62
Philadelphia,2024-08-27,24.71,5.78,0.0,18.0,23.0,10,93.0,62
Philadelphia,2024-08-28,27.6,10.77,0.0,23.0,23.0,10,71.0,62
Philadelphia,2024-08-29,24.93,14.38,0.03,0.0,23.0,9,30.0,62
Philadelphia,2024-08-30,21.9,12.62,0.07,7.0,6.0,9,24.0,62
Philadelphia,2024-08-31,22.65,6.52,0.02,0.0,23.0,11,38.0,62
Philadelphia,2024-09-01,24.69,10.5,0.02,21.0,4.0,11,42.0,67
Philadelphia,2024-09-02,22.16,14.67,0.0,0.0,5.0,12,32.0,67
Philadelphia,2024-09-03,10.68,7.67,0.0,0.0,6.0,11,44.0,67
Philadelphia,2024-09-04,10.22,5.58,0.0,22.0,23.0,12,61.0,67
Philadelphia,2024-09-05,10.02,8.99,0.0,8.0,2.0,9,40.0,67
Philadelphia,2024-09-06,9.42,9.6,0.06,23.0,22.0,12,30.0,67
Philadelphia,2024-09-07,7.69,5.95,0.0,1.0,1.0,7,25.0,67
Philadelphia,2024-09-08,8.24,5.93,0.0,13.0,22.0,10,34.0,65
Philadelphia,2024-09-09,7.39,13.17,0.08,4.0,21.0,10,40.0,65
Philadelphia,2024-09-10,5.02,9.42,0.0,0.0,23.0,10,47.0,65
Philadelphia,2024-09-11,4.8,6.15,0.0,23.0,1.0,12,49.0,65
Philadelphia,2024-09-12,6.47,5.28,0.0,8.0,22.0,10,54.0,65
Philadelphia,2024-09-13,7.32,16.46,0.05,0.0,23.0,10,51.0,65
Philadelphia,2024-09-14,5.35,6.94,0.0,0.0,1.0,10,87.0,65
Philadelphia,2024-09-15,6.97,4.4,0.0,11.0,1.0,8,37.0,63
Philadelphia,2024-09-16,9.42,6.16,0.0,0.0,2.0,10,30.0,63
Philadelphia,2024-09-17,10.51,5.68,0.0,9.0,23.0,10,31.0,63
Philadelphia,2024-09-18,11.08,6.35,0.0,3.0,22.0,16,23.0,63
Philadelphia,2024-09-19,11.83,6.67,0.0,0.0,4.0,10,51.0,63
Philadelphia,2024-09-20,13.65,6.48,0.0,10.0,21.0,12,50.0,63
Philadelphia,2024-09-21,15.14,7.65,0.0,0.0,1.0,12,43.0,63
Philadelphia,2024-09-22,14.33,8.79,0.0,0.0,1.0,12,46.0,66
Philadelphia,2024-09-23,12.6,5.77,0.19,0.0,5.0,9,31.0,66
Philadelphia,2024-09-24,11.31,7.31,0.33,13.0,20.0,9,32.0,66
Philadelphia,2024-09-25,12.32,10.36,1.14,23.0,21.0,7,22.0,66
Philadelphia,2024-09-26,11.69,5.18,0.05,7.0,20.0,12,22.0,66
Philadelphia,2024-09-27,11.62,7.48,0.0,0.0,19.0,16,22.0,66
Philadelphia,2024-09-28,11.61,4.89,0.0,8.0,7.0,8,22.0,66
Philadelphia,2024-09-29,12.65,7.54,0.0,0.0,21.0,13,25.0,66
Philadelphia,2024-09-30,14.37,13.75,0.0,8.0,20.0,13,31.0,66
Philadelphia,2024-10-01,14.97,10.3,0.0,1.0,6.0,11,27.0,66
Philadelphia,2024-10-03,14.97,7.62,0.0,0.0,5.0,9,41.0,66
Philadelphia,2024-10-04,16.05,8.98,0.0,10.0,22.0,10,33.0,66
Philadelphia,2024-10-05,17.02,16.23,0.01,0.0,6.0,9,42.0,66
Philadelphia,2024-10-06,12.75,14.83,0.92,6.0,21.0,12,47.0,71
Philadelphia,2024-10-07,10.29,6.75,0.02,0.0,5.0,8,37.0,71
Philadelphia,2024-10-08,11.27,8.63,0.0,15.0,21.0,10,36.0,71
Philadelphia,2024-10-09,13.55,11.54,0.0,0.0,22.0,10,37.0,71
Philadelphia,2024-10-10,14.1,13.69,0.25,0.0,2.0,9,16.0,71
Philadelphia,2024-10-11,10.7,11.53,0.76,0.0,21.0,11,25.0,71
Philadelphia,2024-10-12,9.31,15.67,0.12,17.0,23.0,9,43.0,71
Philadelphia,2024-10-13,7.24,6.05,0.0,21.0,23.0,11,44.0,65
Philadelphia,2024-10-14,8.4,6.97,0.27,2.0,23.0,7,31.0,65
Philadelphia,2024-10-15,7.82,5.17,0.0,7.0,1.0,9,24.0,65
Philadelphia,2024-10-16,8.72,6.77,0.0,0.0,6.0,12,29.0,65
Philadelphia,2024-10-17,10.57,7.72,0.0,0.0,22.0,9,32.0,65
Philadelphia,2024-10-18,11.37,5.39,0.0,18.0,2.0,15,8.0,65
Philadelphia,2024-10-19,12.0,6.2,0.0,0.0,23.0,9,31.0,65
Philadelphia,2024-10-20,12.75,6.3,0.0,0.0,2.0,10,42.0,62
Philadelphia,2024-10-21,13.75,6.59,0.0,9.0,2.0,12,43.0,62
Philadelphia,2024-10-22,14.45,6.33,0.02,23.0,19.0,12,50.0,62
Philadelphia,2024-10-23,15.47,8.33,0.0,0.0,20.0,10,46.0,62
Philadelphia,2024-10-24,16.29,6.31,0.0,0.0,1.0,11,31.0,62
Philadelphia,2024-10-25,15.41,9.09,0.0,23.0,21.0,12,28.0,62
Philadelphia,2024-10-26,15.48,5.62,0.0,0.0,1.0,9,37.0,62
Philadelphia,2024-10-27,16.56,7.37,0.0,7.0,2.0,9,31.0,71
Philadelphia,2024-10-28,17.49,6.26,0.0,0.0,6.0,12,31.0,71
Philadelphia,2024-10-29,18.16,6.6,0.0,16.0,20.0,11,36.0,71
Philadelphia,2024-10-30,18.67,11.96,0.0,0.0,19.0,9,26.0,71
Philadelphia,2024-10-31,17.72,7.81,0.0,0.0,5.0,11,36.0,71
Philadelphia,2024-11-01,16.61,12.11,0.0,22.0,20.0,12,36.0,71
Philadelphia,2024-11-02,15.83,9.56,0.0,0.0,23.0,9,33.0,71
Philadelphia,2024-11-03,16.91,9.14,0.0,16.0,23.0,9,31.0,65
Philadelphia,2024-11-04,16.34,10.99,0.0,8.0,22.0,11,32.0,65
Philadelphia,2024-11-05,16.77,12.49,0.0,16.0,7.0,10,28.0,65
Philadelphia,2024-11-06,15.85,10.91,0.0,0.0,22.0,10,36.0,65
Philadelphia,2024-11-07,15.98,6.66,0.0,22.0,19.0,9,37.0,65
Philadelphia,2024-11-08,16.73,7.6,0.0,3.0,5.0,10,33.0,65
Philadelphia,2024-11-09,13.49,8.46,0.24,17.0,5.0,8,28.0,65
Philadelphia,2024-11-10,13.0,6.65,0.04,10.0,3.0,11,27.0,62
Philadelphia,2024-11-11,14.47,9.43,0.0,0.0,18.0,9,26.0,62
Philadelphia,2024-11-12,16.31,9.29,0.0,0.0,21.0,12,26.0,62
Philadelphia,2024-11-13,17.67,9.61,0.0,0.0,22.0,8,26.0,62
Philadelphia,2024-11-14,17.7,6.66,0.0,0.0,23.0,14,26.0,62
Philadelphia,2024-11-15,17.16,11.45,0.0,18.0,7.0,9,24.0,62
Philadelphia,2024-11-16,15.72,8.41,0.02,9.0,20.0,11,30.0,62
Philadelphia,2024-11-17,12.6,9.16,0.44,0.0,18.0,7,25.0,70
Philadelphia,2024-11-18,12.11,7.95,0.0,0.0,21.0,9,29.0,70
Philadelphia,2024-11-19,13.11,6.42,0.02,11.0,5.0,7,20.0,70
Philadelphia,2024-11-20,13.98,12.63,0.0,0.0,18.0,22,28.0,70
Philadelphia,2024-11-21,15.78,7.45,0.0,0.0,1.0,7,21.0,70
Philadelphia,2024-11-22,16.24,7.15,0.01,0.0,6.0,7,10.0,70
Philadelphia,2024-11-23,18.08,9.24,0.0,0.0,20.0,8,21.0,70
Philadelphia,2024-11-24,20.25,7.59,0.0,0.0,19.0,8,19.0,69
Philadelphia,2024-11-25,20.26,10.95,0.0,16.0,19.0,9,17.0,69
Philadelphia,2024-11-26,15.13,20.34,0.29,9.0,20.0,11,21.0,69
Philadelphia,2024-11-27,13.33,11.95,0.0,0.0,21.0,9,20.0,69
Philadelphia,2024-11-28,14.44,13.28,0.03,3.0,22.0,14,21.0,69
Philadelphia,2024-11-29,15.34,8.86,0.0,0.0,3.0,10,24.0,69
Philadelphia,2024-11-30,18.35,7.98,0.0,19.0,5.0,9,25.0,69
Philadelphia,2024-12-01,20.05,10.5,0.0,10.0,1.0,9,24.0,71
Philadelphia,2024-12-02,21.14,18.92,0.0,0.0,7.0,8,19.0,71
Philadelphia,2024-12-03,14.11,13.07,0.41,0.0,4.0,9,19.0,71
Philadelphia,2024-12-04,11.94,7.53,0.43,23.0,23.0,18,24.0,71
Philadelphia,2024-12-05,13.98,7.08,0.0,3.0,6.0,8,23.0,71
Philadelphia,2024-12-06,16.63,7.0,0.0,4.0,14.0,8,30.0,71
Philadelphia,2024-12-07,18.59,10.85,0.0,1.0,17.0,22,21.0,71
Philadelphia,2024-12-08,15.92,18.28,0.0,5.0,22.0,8,28.0,69
Philadelphia,2024-12-09,12.55,11.5,0.0,0.0,21.0,9,4.0,69
Philadelphia,2024-12-10,14.37,5.2,0.0,9.0,7.0,23,12.0,69
Philadelphia,2024-12-11,16.85,7.17,0.0,0.0,21.0,23,22.0,69
Philadelphia,2024-12-12,18.66,9.3,0.0,23.0,23.0,10,31.0,69
Philadelphia,2024-12-13,20.79,7.7,0.0,8.0,21.0,8,25.0,69
Philadelphia,2024-12-14,22.99,8.94,0.0,10.0,21.0,9,22.0,69
Philadelphia,2024-12-15,24.4,14.16,0.0,0.0,4.0,23,12.0,63
Philadelphia,2024-12-16,23.4,13.0,0.0,0.0,6.0,22,14.0,63
Philadelphia,2024-12-17,21.2,11.65,0.0,0.0,23.0,8,12.0,63
Philadelphia,2024-12-18,18.82,12.01,0.0,20.0,19.0,11,17.0,63
Philadelphia,2024-12-19,21.09,7.09,0.0,4.0,22.0,9,20.0,63
Philadelphia,2024-12-20,24.41,8.85,0.0,0.0,19.0,23,11.0,63
Philadelphia,2024-12-21,24.95,8.17,0.0,22.0,20.0,12,32.0,63
Philadelphia,2024-12-22,25.71,8.86,0.0,0.0,18.0,9,32.0,64
Philadelphia,2024-12-23,26.7,8.48,0.0,22.0,22.0,8,17.0,64
Philadelphia,2024-12-24,27.9,7.95,0.0,2.0,1.0,9,14.0,64
Philadelphia,2024-12-25,28.56,10.59,0.0,0.0,23.0,11,24.0,64
Philadelphia,2024-12-26,28.02,12.7,0.0,0.0,21.0,9,24.0,64
Philadelphia,2024-12-27,26.23,11.89,0.0,22.0,20.0,8,11.0,64
Philadelphia,2024-12-28,23.25,12.78,0.0,1.0,23.0,7,3.0,64
Philadelphia,2024-12-29,22.12,17.71,0.0,8.0,20.0,14,39.0,71
Philadelphia,2024-12-30,20.9,14.22,0.0,12.0,21.0,9,33.0,71
Philadelphia,2024-12-31,22.96,7.39,0.0,0.0,17.0,12,31.0,71
Philadelphia,2024-01-07,25.0,8.47,0.0,22.0,18.0,7,23.0,70
Philadelphia,2024-01-08,26.83,9.7,0.0,0.0,20.0,9,29.0,70
Philadelphia,2024-01-09,26.22,11.7,0.0,12.0,18.0,16,38.0,70
Philadelphia,2024-01-10,26.16,8.06,0.0,2.0,19.0,19,28.0,70
Philadelphia,2024-01-11,26.96,11.69,0.0,8.0,19.0,9,28.0,70
Philadelphia,2024-01-12,27.25,12.77,0.0,0.0,1.0,22,36.0,70
Philadelphia,2024-01-13,25.27,19.22,0.0,11.0,3.0,9,31.0,70
Philadelphia,2024-01-14,22.22,12.65,0.0,7.0,8.0,11,32.0,64
Philadelphia,2024-01-15,24.43,11.73,0.0,0.0,19.0,7,24.0,64
Philadelphia,2024-01-16,25.22,12.51,0.0,21.0,20.0,23,28.0,64
Philadelphia,2024-01-17,23.76,13.7,0.0,6.0,19.0,10,34.0,64
Philadelphia,2024-01-18,24.97,11.46,0.0,0.0,1.0,9,19.0,64
Philadelphia,2024-01-19,26.12,12.34,0.0,13.0,14.0,22,24.0,64
Philadelphia,2024-01-20,26.96,7.08,0.0,0.0,17.0,12,33.0,64
Philadelphia,2024-01-21,28.94,8.95,0.0,8.0,7.0,9,36.0,67
Philadelphia,2024-02-03,30.03,10.54,0.0,21.0,20.0,9,27.0,67
Philadelphia,2024-02-04,29.22,11.96,0.0,16.0,5.0,10,34.0,66
Philadelphia,2024-04-27,29.31,12.85,0.0,22.0,18.0,9,40.0,68
Philadelphia,2024-04-28,30.04,11.27,0.0,1.0,1.0,11,44.0,66
Philadelphia,2024-08-11,31.4,13.95,0.0,22.0,20.0,12,43.0,70
Philadelphia,2024-10-02,30.22,13.06,0.0,2.0,22.0,12,37.0,66
Atlanta,2024-01-01,27.5,13.3,0.0,0.0,16.0,10,27.0,64
Atlanta,2024-01-02,26.44,10.12,0.0,0.0,2.0,7,17.0,64
Atlanta,2024-01-03,27.33,9.65,0.0,12.0,18.0,10,23.0,64
Atlanta,2024-01-04,27.64,10.4,0.0,10.0,18.0,10,23.0,64
Atlanta,2024-01-05,28.69,12.92,0.0,0.0,18.0,10,32.0,64
Atlanta,2024-01-06,27.52,16.49,0.0,0.0,17.0,11,31.0,64
Atlanta,2024-01-07,27.89,6.25,0.0,22.0,16.0,13,40.0,74
Atlanta,2024-01-08,30.6,6.63,0.0,0.0,20.0,13,34.0,74
Atlanta,2024-01-09,32.05,8.18,0.0,0.0,18.0,12,26.0,74
Atlanta,2024-01-10,31.89,11.08,0.0,0.0,9.0,9,34.0,74
Atlanta,2024-01-11,31.38,10.06,0.0,0.0,19.0,23,31.0,74
Atlanta,2024-01-12,32.04,9.21,0.0,8.0,8.0,7,31.0,74
Atlanta,2024-01-13,32.11,12.33,0.0,0.0,18.0,10,31.0,74
Atlanta,2024-01-14,31.45,9.62,0.0,0.0,18.0,16,20.0,74
Atlanta,2024-01-15,31.53,10.31,0.0,0.0,18.0,23,28.0,74
Atlanta,2024-01-16,32.13,10.97,0.0,10.0,16.0,7,29.0,74
Atlanta,2024-01-17,33.7,13.12,0.0,21.0,2.0,11,27.0,74
Atlanta,2024-01-18,35.86,14.05,0.0,0.0,23.0,10,38.0,74
Atlanta,2024-01-19,36.11,9.84,0.0,21.0,6.0,11,32.0,74
Atlanta,2024-01-20,34.71,9.34,0.0,0.0,2.0,8,27.0,74
Atlanta,2024-01-21,33.99,10.44,0.0,0.0,3.0,7,19.0,74
Atlanta,2024-01-22,33.12,8.54,0.0,0.0,11.0,10,17.0,74
Atlanta,2024-01-23,34.8,9.54,0.0,0.0,20.0,10,8.0,74
Atlanta,2024-01-24,35.32,9.92,0.0,0.0,9.0,12,15.0,74
Atlanta,2024-01-25,35.74,7.49,0.0,0.0,20.0,10,23.0,74
Atlanta,2024-01-26,34.67,6.62,0.0,0.0,23.0,10,23.0,74
Atlanta,2024-01-27,35.38,10.11,0.0,0.0,21.0,11,27.0,74
Atlanta,2024-01-28,35.88,15.54,0.0,0.0,2.0,10,35.0,73
Atlanta,2024-01-29,33.74,14.75,0.0,0.0,19.0,10,42.0,73
Atlanta,2024-01-30,32.53,10.88,0.0,3.0,21.0,10,43.0,73
Atlanta,2024-01-31,33.4,10.5,0.0,0.0,2.0,10,40.0,73
Atlanta,2024-02-01,35.73,9.63,0.0,0.0,19.0,10,36.0,73
Atlanta,2024-02-02,38.76,17.11,0.0,0.0,7.0,14,30.0,73
Atlanta,2024-02-03,35.03,12.81,0.0,2.0,5.0,10,33.0,73
Atlanta,2024-02-04,35.06,8.09,0.0,0.0,19.0,10,37.0,69
Atlanta,2024-02-05,36.36,9.53,0.0,0.0,5.0,10,33.0,69
Atlanta,2024-02-06,35.25,10.68,0.01,19.0,9.0,10,38.0,69
Atlanta,2024-02-07,36.08,9.27,0.0,0.0,7.0,10,41.0,69
Atlanta,2024-02-08,37.91,13.46,0.0,0.0,0.0,10,32.0,69
Atlanta,2024-02-09,37.61,12.08,0.0,0.0,23.0,10,32.0,69
Atlanta,2024-02-10,37.33,6.91,0.0,21.0,17.0,10,27.0,69
Atlanta,2024-02-11,37.75,8.94,0.0,0.0,19.0,12,31.0,65
Atlanta,2024-02-12,34.83,11.65,0.01,0.0,20.0,10,31.0,65
Atlanta,2024-02-13,36.93,8.28,0.0,6.0,18.0,11,40.0,65
Atlanta,2024-02-14,37.56,11.29,0.0,0.0,6.0,11,35.0,65
Atlanta,2024-02-15,37.74,16.55,0.0,0.0,5.0,11,32.0,65
Atlanta,2024-02-16,39.04,10.51,0.0,20.0,20.0,9,36.0,65
Atlanta,2024-02-17,37.92,10.92,0.0,0.0,5.0,12,30.0,65
Atlanta,2024-02-18,37.93,14.12,0.0,0.0,12.0,9,31.0,72
Atlanta,2024-02-19,38.93,11.19,0.0,0.0,0.0,11,41.0,72
Atlanta,2024-02-20,38.67,8.05,0.0,0.0,22.0,11,42.0,72
Atlanta,2024-02-21,39.03,10.82,0.0,9.0,23.0,12,37.0,72
Atlanta,2024-02-22,38.43,9.37,0.0,0.0,0.0,11,39.0,72
Atlanta,2024-02-23,38.3,9.33,0.0,0.0,23.0,9,43.0,72
Atlanta,2024-02-24,38.44,13.7,0.0,0.0,22.0,10,49.0,72
Atlanta,2024-02-25,35.97,16.4,0.0,22.0,18.0,11,49.0,66
Atlanta,2024-02-26,35.53,15.48,0.0,0.0,3.0,11,41.0,66
Atlanta,2024-02-27,36.58,13.74,0.0,22.0,17.0,11,40.0,66
Atlanta,2024-02-28,36.77,12.42,0.0,1.0,21.0,10,34.0,66
Atlanta,2024-02-29,37.4,11.84,0.0,0.0,23.0,10,25.0,66
Atlanta,2024-03-01,38.39,10.85,0.0,10.0,3.0,11,39.0,66
Atlanta,2024-03-02,38.02,8.49,0.02,21.0,11.0,11,44.0,66
Atlanta,2024-03-03,35.86,11.97,0.05,3.0,3.0,8,33.0,66
Atlanta,2024-03-04,35.46,6.96,0.01,22.0,19.0,11,35.0,66
Atlanta,2024-03-05,38.66,9.89,0.0,23.0,6.0,10,36.0,66
Atlanta,2024-03-06,38.12,9.05,0.02,2.0,3.0,11,44.0,66
Atlanta,2024-03-07,36.67,9.39,0.11,7.0,7.0,12,23.0,66
Atlanta,2024-03-08,36.18,6.04,0.0,21.0,0.0,11,41.0,66
Atlanta,2024-03-09,36.7,11.55,0.0,23.0,10.0,11,31.0,66
